SD,owop,owgp,gwgp,gwop,county
2002-04-01,82632.0,16563.0,646985.0,2643.0,WALLER
2002-05-01,89303.0,20193.0,670549.0,2887.0,WALLER
2002-06-01,88859.0,6583.0,639930.0,2439.0,WALLER
2002-07-01,91147.0,6244.0,608011.0,3657.0,WALLER
2002-08-01,91114.0,7539.0,634239.0,2591.0,WALLER
2002-09-01,83634.0,12334.0,592364.0,3219.0,WALLER
2002-10-01,85869.0,9638.0,616078.0,10001.0,WALLER
2002-11-01,84675.0,8104.0,497683.0,9059.0,WALLER
2002-12-01,85474.0,10303.0,526551.0,9894.0,WALLER
2003-01-01,77366.0,4824.0,533841.0,9849.0,WALLER
2003-02-01,87113.0,1989.0,462704.0,4306.0,WALLER
2003-03-01,130887.0,3342.0,548092.0,5472.0,WALLER
2003-04-01,131371.0,4177.0,630082.0,6430.0,WALLER
2003-05-01,123685.0,8809.0,680487.0,5840.0,WALLER
2003-06-01,115205.0,13074.0,651524.0,5427.0,WALLER
2003-07-01,118919.0,8879.0,580007.0,5645.0,WALLER
2003-08-01,121257.0,8028.0,650872.0,5240.0,WALLER
2003-09-01,127600.0,7842.0,680982.0,5593.0,WALLER
2003-10-01,129513.0,4224.0,701218.0,5741.0,WALLER
2003-11-01,128166.0,10632.0,604116.0,5223.0,WALLER
2003-12-01,144810.0,8820.0,655057.0,5047.0,WALLER
2004-01-01,131607.0,13492.0,638728.0,5687.0,WALLER
2004-02-01,127124.0,11237.0,601251.0,5463.0,WALLER
2004-03-01,141367.0,11903.0,585705.0,5874.0,WALLER
2004-04-01,130901.0,13910.0,581779.0,4191.0,WALLER
2004-05-01,129175.0,12496.0,577537.0,3017.0,WALLER
2004-06-01,118907.0,10110.0,540439.0,3478.0,WALLER
2004-07-01,127013.0,17331.0,584739.0,6041.0,WALLER
2004-08-01,116103.0,20969.0,587920.0,6873.0,WALLER
2004-09-01,111547.0,13956.0,524717.0,6576.0,WALLER
2004-10-01,111851.0,15584.0,561108.0,5312.0,WALLER
2004-11-01,100470.0,24116.0,536882.0,5602.0,WALLER
2004-12-01,100698.0,32571.0,546535.0,6075.0,WALLER
2005-01-01,99596.0,29231.0,556774.0,5367.0,WALLER
2005-02-01,96111.0,19403.0,494011.0,4843.0,WALLER
2005-03-01,102330.0,20804.0,523955.0,5449.0,WALLER
2005-04-01,98527.0,21864.0,481128.0,5617.0,WALLER
2005-05-01,95696.0,17744.0,483816.0,5642.0,WALLER
2005-06-01,91772.0,17226.0,308299.0,5000.0,WALLER
2005-07-01,90273.0,14090.0,335734.0,5314.0,WALLER
2005-08-01,93087.0,12379.0,321812.0,5127.0,WALLER
2005-09-01,83149.0,12204.0,278982.0,4989.0,WALLER
2005-10-01,95164.0,17900.0,480955.0,5003.0,WALLER
2005-11-01,94133.0,35554.0,444226.0,5447.0,WALLER
2005-12-01,97149.0,35602.0,458138.0,5237.0,WALLER
2006-01-01,89355.0,42790.0,480418.0,5264.0,WALLER
2006-02-01,79295.0,33621.0,443393.0,5042.0,WALLER
2006-03-01,85354.0,31853.0,510044.0,5022.0,WALLER
2006-04-01,81957.0,32325.0,463269.0,4651.0,WALLER
2006-05-01,90241.0,40585.0,435717.0,4480.0,WALLER
2006-06-01,85118.0,36145.0,472223.0,4813.0,WALLER
2006-07-01,79811.0,44254.0,465556.0,4512.0,WALLER
2006-08-01,81923.0,45712.0,559182.0,6216.0,WALLER
2006-09-01,75050.0,43695.0,510858.0,6223.0,WALLER
2006-10-01,75503.0,42775.0,514360.0,5302.0,WALLER
2006-11-01,75297.0,34798.0,555049.0,6496.0,WALLER
2006-12-01,81268.0,40215.0,622346.0,6521.0,WALLER
2007-01-01,76046.0,26299.0,613527.0,6217.0,WALLER
2007-02-01,63751.0,23159.0,616117.0,6577.0,WALLER
2007-03-01,73074.0,19699.0,695469.0,7696.0,WALLER
2007-04-01,70085.0,14660.0,663487.0,7449.0,WALLER
2007-05-01,73163.0,12513.0,726409.0,8456.0,WALLER
2007-06-01,66696.0,11011.0,800790.0,8324.0,WALLER
2007-07-01,64024.0,10151.0,795425.0,8240.0,WALLER
2007-08-01,67256.0,11739.0,850666.0,7912.0,WALLER
2007-09-01,59243.0,9230.0,772444.0,7715.0,WALLER
2007-10-01,59804.0,7460.0,715943.0,7823.0,WALLER
2007-11-01,54911.0,8802.0,682865.0,7680.0,WALLER
2007-12-01,59000.0,7668.0,774456.0,10291.0,WALLER
2008-01-01,55145.0,6446.0,765842.0,9380.0,WALLER
2008-02-01,54357.0,4795.0,845488.0,10141.0,WALLER
2008-03-01,52810.0,5612.0,874153.0,11349.0,WALLER
2008-04-01,55445.0,6305.0,844124.0,10512.0,WALLER
2008-05-01,52335.0,7858.0,860317.0,10943.0,WALLER
2008-06-01,49697.0,9874.0,812120.0,9403.0,WALLER
2008-07-01,48643.0,8480.0,800287.0,9663.0,WALLER
2008-08-01,45908.0,7852.0,735264.0,8632.0,WALLER
2008-09-01,36636.0,1789.0,586925.0,6328.0,WALLER
2008-10-01,49416.0,7835.0,657857.0,9179.0,WALLER
2008-11-01,45863.0,8806.0,639201.0,7792.0,WALLER
2008-12-01,43005.0,7132.0,629228.0,7825.0,WALLER
2009-01-01,43372.0,8181.0,664865.0,7723.0,WALLER
2009-02-01,38379.0,5293.0,668129.0,8888.0,WALLER
2009-03-01,42349.0,14071.0,681479.0,8563.0,WALLER
2009-04-01,39391.0,18006.0,611369.0,7581.0,WALLER
2009-05-01,42832.0,33765.0,660974.0,8435.0,WALLER
2009-06-01,37268.0,22579.0,625940.0,7766.0,WALLER
2009-07-01,36012.0,29231.0,618204.0,6245.0,WALLER
2009-08-01,36353.0,23778.0,601228.0,6688.0,WALLER
2009-09-01,37589.0,21925.0,584011.0,6514.0,WALLER
2009-10-01,38234.0,10315.0,565065.0,6911.0,WALLER
2009-11-01,41717.0,5937.0,494617.0,5584.0,WALLER
2009-12-01,37875.0,4610.0,474409.0,4767.0,WALLER
2010-01-01,39753.0,73.0,453325.0,4119.0,WALLER
2010-02-01,37079.0,23.0,406148.0,3904.0,WALLER
2010-03-01,38754.0,71.0,424638.0,3917.0,WALLER
2010-04-01,39989.0,75.0,465106.0,4050.0,WALLER
2010-05-01,38810.0,23.0,445662.0,2892.0,WALLER
2010-06-01,33720.0,27.0,444953.0,2475.0,WALLER
2010-07-01,39592.0,10055.0,427036.0,2999.0,WALLER
2010-08-01,37538.0,14903.0,409148.0,3225.0,WALLER
2010-09-01,41604.0,14063.0,391299.0,3238.0,WALLER
2010-10-01,40816.0,10664.0,393783.0,3530.0,WALLER
2010-11-01,41788.0,10636.0,373126.0,3487.0,WALLER
2010-12-01,39840.0,12978.0,407369.0,3963.0,WALLER
2011-01-01,35800.0,7772.0,372879.0,3113.0,WALLER
2011-02-01,30583.0,3641.0,314872.0,2672.0,WALLER
2011-03-01,32848.0,3958.0,390718.0,3532.0,WALLER
2011-04-01,31732.0,6729.0,394308.0,3495.0,WALLER
2011-05-01,32802.0,6486.0,393769.0,3016.0,WALLER
2011-06-01,29983.0,6767.0,356938.0,3016.0,WALLER
2011-07-01,32696.0,7624.0,348763.0,2878.0,WALLER
2011-08-01,31852.0,6888.0,322908.0,2633.0,WALLER
2011-09-01,35054.0,6158.0,310019.0,2490.0,WALLER
2011-10-01,36676.0,9980.0,291278.0,2760.0,WALLER
2011-11-01,35785.0,7293.0,238468.0,2210.0,WALLER
2011-12-01,38220.0,5529.0,276376.0,2514.0,WALLER
2012-01-01,37335.0,6707.0,246396.0,2414.0,WALLER
2012-02-01,36461.0,10274.0,200706.0,2106.0,WALLER
2012-03-01,39156.0,10070.0,215779.0,2512.0,WALLER
2012-04-01,42750.0,10764.0,252255.0,2286.0,WALLER
2012-05-01,39197.0,10953.0,259272.0,2257.0,WALLER
2012-06-01,34442.0,2380.0,238809.0,2069.0,WALLER
2012-07-01,35293.0,9258.0,242672.0,2216.0,WALLER
2012-08-01,35026.0,8411.0,233293.0,2194.0,WALLER
2012-09-01,36157.0,5241.0,212393.0,1676.0,WALLER
2012-10-01,40627.0,7642.0,206450.0,2120.0,WALLER
2012-11-01,37954.0,7692.0,202753.0,2328.0,WALLER
2012-12-01,37497.0,8337.0,209936.0,2182.0,WALLER
2013-01-01,38625.0,7059.0,210290.0,2407.0,WALLER
2013-02-01,31930.0,5071.0,258297.0,2144.0,WALLER
2013-03-01,33324.0,5028.0,285687.0,2733.0,WALLER
2013-04-01,33928.0,5214.0,258988.0,2445.0,WALLER
2013-05-01,34767.0,4144.0,265736.0,2226.0,WALLER
2013-06-01,31496.0,3134.0,235569.0,1713.0,WALLER
2013-07-01,33120.0,2416.0,254547.0,1969.0,WALLER
2013-08-01,33507.0,2057.0,256047.0,1950.0,WALLER
2013-09-01,31804.0,2048.0,259657.0,1778.0,WALLER
2013-10-01,31977.0,3985.0,297229.0,2185.0,WALLER
2013-11-01,29763.0,3570.0,290394.0,2115.0,WALLER
2013-12-01,30091.0,2829.0,299805.0,2568.0,WALLER
2014-01-01,30267.0,3381.0,301143.0,2333.0,WALLER
2014-02-01,28197.0,2363.0,257303.0,1825.0,WALLER
2014-03-01,32524.0,1594.0,308270.0,2135.0,WALLER
2014-04-01,28618.0,651.0,287378.0,1946.0,WALLER
2014-05-01,34508.0,102.0,288579.0,2320.0,WALLER
2014-06-01,31415.0,75.0,261870.0,2055.0,WALLER
2014-07-01,33091.0,109.0,252200.0,1829.0,WALLER
2014-08-01,34553.0,110.0,284151.0,2161.0,WALLER
2014-09-01,32532.0,70.0,284953.0,2061.0,WALLER
2014-10-01,33809.0,103.0,270326.0,2075.0,WALLER
2014-11-01,30351.0,76.0,267067.0,1996.0,WALLER
2014-12-01,29905.0,84.0,276575.0,2020.0,WALLER
2015-01-01,30400.0,86.0,268805.0,1868.0,WALLER
2015-02-01,25680.0,83.0,233154.0,1772.0,WALLER
2015-03-01,28607.0,87.0,247544.0,2070.0,WALLER
2015-04-01,27681.0,95.0,228966.0,1769.0,WALLER
2015-05-01,27091.0,91.0,240776.0,1643.0,WALLER
2015-06-01,23530.0,94.0,235017.0,1539.0,WALLER
2015-07-01,25633.0,96.0,256202.0,1449.0,WALLER
2015-08-01,24916.0,114.0,250080.0,1663.0,WALLER
2015-09-01,23149.0,80.0,218921.0,1507.0,WALLER
2015-10-01,23655.0,103.0,294901.0,1842.0,WALLER
2015-11-01,22829.0,106.0,319857.0,1753.0,WALLER
2015-12-01,22939.0,142.0,240961.0,2238.0,WALLER
2016-01-01,22879.0,73.0,297154.0,2189.0,WALLER
2016-02-01,20352.0,50.0,261786.0,1919.0,WALLER
2016-03-01,20189.0,79.0,266548.0,1716.0,WALLER
2016-04-01,17923.0,46.0,178734.0,1481.0,WALLER
2016-05-01,16916.0,91.0,252455.0,1728.0,WALLER
2016-06-01,14817.0,32.0,166836.0,1475.0,WALLER
2016-07-01,18622.0,52.0,178375.0,1602.0,WALLER
2016-08-01,23635.0,61.0,227240.0,1648.0,WALLER
2016-09-01,27872.0,58.0,203545.0,1551.0,WALLER
2016-10-01,30504.0,83.0,152119.0,1611.0,WALLER
2016-11-01,29206.0,62.0,206776.0,1649.0,WALLER
2016-12-01,27919.0,37.0,212192.0,1495.0,WALLER
2017-01-01,30195.0,41.0,192681.0,1524.0,WALLER
1993-01-01,584325.0,1491461.0,5240109.0,19297.0,WARD
1993-02-01,522484.0,1034358.0,4565416.0,17191.0,WARD
1993-03-01,574254.0,1154595.0,5190098.0,17710.0,WARD
1993-04-01,550623.0,1256390.0,4798166.0,15536.0,WARD
1993-05-01,571280.0,1128826.0,4851401.0,13904.0,WARD
1993-06-01,542999.0,1154298.0,4759641.0,14318.0,WARD
1993-07-01,553397.0,1186803.0,4695266.0,14479.0,WARD
1993-08-01,551433.0,1257068.0,4728844.0,14219.0,WARD
1993-09-01,520933.0,1111986.0,4647032.0,14463.0,WARD
1993-10-01,542940.0,1659482.0,4966031.0,17755.0,WARD
1993-11-01,534657.0,1106435.0,4715033.0,16654.0,WARD
1993-12-01,541139.0,1116273.0,4824097.0,17283.0,WARD
1994-01-01,537071.0,1100660.0,4912331.0,18473.0,WARD
1994-02-01,485588.0,1030830.0,4224058.0,15523.0,WARD
1994-03-01,535507.0,1176662.0,4853170.0,16993.0,WARD
1994-04-01,508540.0,1155462.0,4702914.0,15511.0,WARD
1994-05-01,517010.0,1219474.0,4713436.0,15240.0,WARD
1994-06-01,490028.0,1197976.0,4488365.0,14422.0,WARD
1994-07-01,500857.0,1258949.0,4568339.0,13352.0,WARD
1994-08-01,501540.0,1232126.0,4541108.0,13554.0,WARD
1994-09-01,480082.0,1153168.0,4335445.0,14045.0,WARD
1994-10-01,499351.0,1175401.0,4541792.0,15098.0,WARD
1994-11-01,479825.0,1115146.0,4397653.0,14806.0,WARD
1994-12-01,496878.0,1130633.0,4570287.0,15056.0,WARD
1995-01-01,490978.0,1111904.0,4510864.0,16005.0,WARD
1995-02-01,446122.0,1533088.0,4028001.0,14226.0,WARD
1995-03-01,491753.0,1615366.0,4503842.0,15480.0,WARD
1995-04-01,469590.0,1090268.0,4368019.0,14644.0,WARD
1995-05-01,473749.0,1113112.0,4494703.0,14045.0,WARD
1995-06-01,455588.0,1086341.0,4364631.0,13220.0,WARD
1995-07-01,468688.0,1156172.0,4387930.0,12357.0,WARD
1995-08-01,477191.0,1167149.0,4422196.0,12466.0,WARD
1995-09-01,478319.0,1175654.0,4402743.0,11835.0,WARD
1995-10-01,501871.0,1225102.0,4409457.0,12532.0,WARD
1995-11-01,494140.0,1227736.0,4219889.0,11739.0,WARD
1995-12-01,520496.0,1139472.0,4091888.0,13059.0,WARD
1996-01-01,507943.0,1240838.0,4322193.0,12886.0,WARD
1996-02-01,471681.0,1188408.0,4148366.0,11794.0,WARD
1996-03-01,510254.0,1334582.0,4394776.0,11806.0,WARD
1996-04-01,496308.0,1232305.0,4151382.0,11983.0,WARD
1996-05-01,512301.0,1178925.0,4307285.0,11329.0,WARD
1996-06-01,494559.0,1134562.0,4138566.0,9678.0,WARD
1996-07-01,515550.0,1115667.0,4267476.0,10729.0,WARD
1996-08-01,520957.0,1159881.0,4107552.0,13136.0,WARD
1996-09-01,527741.0,1254950.0,4131261.0,16680.0,WARD
1996-10-01,552764.0,1354429.0,4214724.0,14692.0,WARD
1996-11-01,548576.0,1390565.0,3968889.0,13703.0,WARD
1996-12-01,559244.0,1351525.0,3950365.0,14335.0,WARD
1997-01-01,534472.0,1364350.0,3992629.0,12147.0,WARD
1997-02-01,499744.0,1284228.0,3695824.0,11706.0,WARD
1997-03-01,573548.0,1400608.0,4212837.0,12527.0,WARD
1997-04-01,569574.0,1429679.0,3929645.0,10350.0,WARD
1997-05-01,601974.0,1409511.0,3981609.0,9634.0,WARD
1997-06-01,574416.0,1426049.0,3785541.0,9336.0,WARD
1997-07-01,593132.0,1488690.0,3986137.0,10355.0,WARD
1997-08-01,610750.0,1456696.0,3878586.0,10939.0,WARD
1997-09-01,601325.0,1445432.0,3905015.0,10787.0,WARD
1997-10-01,651595.0,1465109.0,3988747.0,12660.0,WARD
1997-11-01,631451.0,1344512.0,3864722.0,11097.0,WARD
1997-12-01,642242.0,1430986.0,4215218.0,12238.0,WARD
1998-01-01,664079.0,1465790.0,4251435.0,11317.0,WARD
1998-02-01,600234.0,1327975.0,3658726.0,10655.0,WARD
1998-03-01,667196.0,1540820.0,3676551.0,10277.0,WARD
1998-04-01,670263.0,1582026.0,3404585.0,11183.0,WARD
1998-05-01,664850.0,1570019.0,3617868.0,9500.0,WARD
1998-06-01,635586.0,1477582.0,3274704.0,8863.0,WARD
1998-07-01,627139.0,1469242.0,3366372.0,9360.0,WARD
1998-08-01,628301.0,1445060.0,3344037.0,8341.0,WARD
1998-09-01,606497.0,1366241.0,3068147.0,9108.0,WARD
1998-10-01,600360.0,1278244.0,3195952.0,9917.0,WARD
1998-11-01,573738.0,1236006.0,3064272.0,8941.0,WARD
1998-12-01,572290.0,1236376.0,3085522.0,9272.0,WARD
1999-01-01,563171.0,1247961.0,3159083.0,10665.0,WARD
1999-02-01,498759.0,1135636.0,2913914.0,9716.0,WARD
1999-03-01,533002.0,1239168.0,3151351.0,10572.0,WARD
1999-04-01,514577.0,1218846.0,2960572.0,9278.0,WARD
1999-05-01,524030.0,1250001.0,3049334.0,9651.0,WARD
1999-06-01,498385.0,1183054.0,3118126.0,8819.0,WARD
1999-07-01,503520.0,1198556.0,3505472.0,13350.0,WARD
1999-08-01,501409.0,1224052.0,3683217.0,11893.0,WARD
1999-09-01,495459.0,1161296.0,3580003.0,10344.0,WARD
1999-10-01,512547.0,1209037.0,3534733.0,12245.0,WARD
1999-11-01,503049.0,1052015.0,3269310.0,11219.0,WARD
1999-12-01,512004.0,1175989.0,3295456.0,11617.0,WARD
2000-01-01,526490.0,1183777.0,3287985.0,11478.0,WARD
2000-02-01,491700.0,1127416.0,3443740.0,14774.0,WARD
2000-03-01,519714.0,1239539.0,3911587.0,15957.0,WARD
2000-04-01,497119.0,1253535.0,3864705.0,14802.0,WARD
2000-05-01,508118.0,1296438.0,4293704.0,15495.0,WARD
2000-06-01,484764.0,1214848.0,4310700.0,16857.0,WARD
2000-07-01,490030.0,1321200.0,4340231.0,14251.0,WARD
2000-08-01,487277.0,1314538.0,4428180.0,14656.0,WARD
2000-09-01,466424.0,1157943.0,4537382.0,16281.0,WARD
2000-10-01,472617.0,1132274.0,4532726.0,14556.0,WARD
2000-11-01,461021.0,1113783.0,4325931.0,16722.0,WARD
2000-12-01,471981.0,1155135.0,4783705.0,19828.0,WARD
2001-01-01,497298.0,1258275.0,4933289.0,20351.0,WARD
2001-02-01,424738.0,1084723.0,4443817.0,18954.0,WARD
2001-03-01,458166.0,1202913.0,4760928.0,18486.0,WARD
2001-04-01,440324.0,1157484.0,4580149.0,16761.0,WARD
2001-05-01,451774.0,1225174.0,4710464.0,16201.0,WARD
2001-06-01,423380.0,1214195.0,5465807.0,19169.0,WARD
2001-07-01,453435.0,1280109.0,5358091.0,17254.0,WARD
2001-08-01,459992.0,1334791.0,5003004.0,18219.0,WARD
2001-09-01,441271.0,1242453.0,4904632.0,23450.0,WARD
2001-10-01,455073.0,1241896.0,4997546.0,21122.0,WARD
2001-11-01,438133.0,1206490.0,4676027.0,20779.0,WARD
2001-12-01,448348.0,1171043.0,4711756.0,19766.0,WARD
2002-01-01,448370.0,1155135.0,4926934.0,24586.0,WARD
2002-02-01,396089.0,983717.0,4348878.0,17908.0,WARD
2002-03-01,437850.0,1124538.0,4591898.0,19858.0,WARD
2002-04-01,420190.0,1086943.0,4347333.0,13207.0,WARD
2002-05-01,422843.0,1011999.0,5079709.0,13837.0,WARD
2002-06-01,407916.0,1097801.0,5550269.0,15673.0,WARD
2002-07-01,408007.0,1073955.0,5247722.0,15411.0,WARD
2002-08-01,412522.0,1072800.0,5369670.0,16419.0,WARD
2002-09-01,397205.0,1030254.0,5302212.0,15165.0,WARD
2002-10-01,410884.0,1056001.0,5133361.0,15213.0,WARD
2002-11-01,400372.0,991048.0,4937961.0,15601.0,WARD
2002-12-01,413374.0,1011405.0,4897946.0,14714.0,WARD
2003-01-01,409342.0,1025978.0,4969309.0,14950.0,WARD
2003-02-01,370374.0,945666.0,4722423.0,14139.0,WARD
2003-03-01,407951.0,1063427.0,4945521.0,13474.0,WARD
2003-04-01,390468.0,1019149.0,4658374.0,13585.0,WARD
2003-05-01,396054.0,998178.0,4574081.0,13778.0,WARD
2003-06-01,378271.0,980565.0,4506126.0,11809.0,WARD
2003-07-01,386437.0,1037285.0,4488915.0,11749.0,WARD
2003-08-01,384207.0,1013483.0,4305848.0,12224.0,WARD
2003-09-01,370678.0,999941.0,4050034.0,11130.0,WARD
2003-10-01,391266.0,1017903.0,4307222.0,13053.0,WARD
2003-11-01,381935.0,979558.0,3920044.0,12687.0,WARD
2003-12-01,389830.0,994167.0,4211923.0,13410.0,WARD
2004-01-01,362525.0,969193.0,4058895.0,13991.0,WARD
2004-02-01,340491.0,941506.0,3832193.0,13132.0,WARD
2004-03-01,384779.0,1018843.0,3964348.0,12550.0,WARD
2004-04-01,364054.0,988620.0,3706675.0,11984.0,WARD
2004-05-01,378568.0,1017628.0,3773635.0,11507.0,WARD
2004-06-01,365556.0,1008352.0,3656829.0,10313.0,WARD
2004-07-01,373608.0,1044328.0,3678103.0,10210.0,WARD
2004-08-01,374312.0,1025856.0,3628952.0,10582.0,WARD
2004-09-01,354824.0,955262.0,3460358.0,9938.0,WARD
2004-10-01,367255.0,1000962.0,3506936.0,11527.0,WARD
2004-11-01,363867.0,940362.0,3317572.0,10545.0,WARD
2004-12-01,383348.0,988017.0,3398103.0,12034.0,WARD
2005-01-01,376543.0,999591.0,3282267.0,11276.0,WARD
2005-02-01,358474.0,996249.0,2963064.0,9611.0,WARD
2005-03-01,389583.0,1276538.0,3234053.0,10777.0,WARD
2005-04-01,376905.0,1084700.0,3178550.0,9806.0,WARD
2005-05-01,386889.0,1132345.0,3177422.0,9101.0,WARD
2005-06-01,379585.0,1120542.0,2959577.0,7746.0,WARD
2005-07-01,384007.0,1143356.0,2943629.0,7716.0,WARD
2005-08-01,389842.0,1174336.0,3034074.0,7849.0,WARD
2005-09-01,389658.0,1109451.0,2968565.0,8442.0,WARD
2005-10-01,422667.0,1179482.0,2979842.0,9297.0,WARD
2005-11-01,394878.0,1133570.0,2995173.0,9649.0,WARD
2005-12-01,430145.0,1160777.0,2978480.0,9690.0,WARD
2006-01-01,431087.0,1216779.0,2947388.0,9744.0,WARD
2006-02-01,390489.0,1155356.0,2657179.0,8965.0,WARD
2006-03-01,424685.0,1244735.0,2879341.0,9530.0,WARD
2006-04-01,438622.0,1250707.0,2813766.0,8370.0,WARD
2006-05-01,452060.0,1383714.0,2683098.0,8354.0,WARD
2006-06-01,444108.0,1377278.0,2711454.0,7376.0,WARD
2006-07-01,459454.0,1436214.0,2763681.0,7487.0,WARD
2006-08-01,450108.0,1365517.0,2761653.0,8081.0,WARD
2006-09-01,422849.0,1304591.0,2705957.0,7391.0,WARD
2006-10-01,447636.0,1356178.0,2753004.0,7601.0,WARD
2006-11-01,460062.0,1270696.0,2491763.0,8288.0,WARD
2006-12-01,478280.0,1351034.0,2672370.0,8517.0,WARD
2007-01-01,489383.0,1393090.0,2672399.0,8631.0,WARD
2007-02-01,432447.0,1275218.0,2367558.0,7941.0,WARD
2007-03-01,466791.0,1405822.0,2577559.0,7955.0,WARD
2007-04-01,440930.0,1349572.0,2615632.0,8140.0,WARD
2007-05-01,470095.0,1391011.0,2635140.0,7994.0,WARD
2007-06-01,444413.0,1230094.0,2396361.0,8693.0,WARD
2007-07-01,502064.0,1510148.0,2419693.0,8085.0,WARD
2007-08-01,479084.0,1480730.0,2560857.0,7526.0,WARD
2007-09-01,495183.0,1461514.0,2449591.0,6955.0,WARD
2007-10-01,528550.0,1507461.0,2471322.0,7321.0,WARD
2007-11-01,516888.0,1431306.0,2506307.0,7637.0,WARD
2007-12-01,579629.0,1466741.0,2560153.0,8545.0,WARD
2008-01-01,571625.0,1550667.0,2531432.0,9086.0,WARD
2008-02-01,536688.0,1473456.0,2398605.0,8371.0,WARD
2008-03-01,589598.0,1582633.0,2481251.0,7686.0,WARD
2008-04-01,573776.0,1464023.0,2437532.0,7375.0,WARD
2008-05-01,588285.0,1622796.0,2736018.0,7511.0,WARD
2008-06-01,564644.0,1475535.0,2539817.0,7333.0,WARD
2008-07-01,627196.0,1611388.0,2509083.0,7901.0,WARD
2008-08-01,634921.0,1592684.0,2695323.0,11212.0,WARD
2008-09-01,662154.0,1368074.0,2452953.0,10436.0,WARD
2008-10-01,736448.0,1602037.0,2297667.0,7941.0,WARD
2008-11-01,741773.0,1642320.0,2534642.0,8762.0,WARD
2008-12-01,758215.0,1680409.0,2448610.0,7672.0,WARD
2009-01-01,815220.0,1734373.0,2419789.0,8962.0,WARD
2009-02-01,706882.0,1559944.0,2205449.0,8344.0,WARD
2009-03-01,752522.0,1765736.0,2384997.0,8556.0,WARD
2009-04-01,741933.0,1612227.0,2273832.0,7751.0,WARD
2009-05-01,765184.0,1782443.0,2392759.0,7990.0,WARD
2009-06-01,702780.0,1666236.0,2050216.0,7511.0,WARD
2009-07-01,705504.0,1490909.0,2065149.0,7416.0,WARD
2009-08-01,692784.0,1147527.0,2341349.0,7133.0,WARD
2009-09-01,672758.0,1475444.0,2432686.0,7206.0,WARD
2009-10-01,736749.0,1724732.0,2530218.0,8325.0,WARD
2009-11-01,729879.0,1685091.0,2341561.0,8677.0,WARD
2009-12-01,760798.0,1657333.0,2370183.0,8842.0,WARD
2010-01-01,762509.0,1644662.0,2284015.0,9406.0,WARD
2010-02-01,741787.0,1589173.0,2105978.0,8929.0,WARD
2010-03-01,836430.0,1809790.0,2248840.0,10474.0,WARD
2010-04-01,820971.0,1783624.0,2189246.0,9125.0,WARD
2010-05-01,857362.0,1862389.0,2253244.0,8650.0,WARD
2010-06-01,834551.0,1701693.0,2071596.0,6784.0,WARD
2010-07-01,872869.0,1816797.0,2170517.0,7525.0,WARD
2010-08-01,923676.0,1774417.0,2046321.0,6497.0,WARD
2010-09-01,933267.0,1971609.0,2080688.0,7412.0,WARD
2010-10-01,972176.0,2101754.0,2125424.0,7762.0,WARD
2010-11-01,942157.0,1937874.0,2045204.0,7089.0,WARD
2010-12-01,992935.0,2022539.0,2068451.0,7841.0,WARD
2011-01-01,1008737.0,2043495.0,1999376.0,8572.0,WARD
2011-02-01,875373.0,1776071.0,1532925.0,5823.0,WARD
2011-03-01,1037774.0,2185374.0,1974728.0,7421.0,WARD
2011-04-01,1049659.0,2142037.0,1915269.0,6942.0,WARD
2011-05-01,1093642.0,2198317.0,1936189.0,6206.0,WARD
2011-06-01,1125274.0,2424851.0,1856070.0,5777.0,WARD
2011-07-01,1160032.0,2407606.0,1961791.0,6212.0,WARD
2011-08-01,1225248.0,2607128.0,1892615.0,6376.0,WARD
2011-09-01,1272320.0,2568247.0,1828302.0,5474.0,WARD
2011-10-01,1371119.0,2916025.0,1901328.0,6117.0,WARD
2011-11-01,1346275.0,2790626.0,1863459.0,6677.0,WARD
2011-12-01,1359991.0,2864418.0,1837736.0,6726.0,WARD
2012-01-01,1466795.0,2866275.0,1789530.0,6460.0,WARD
2012-02-01,1422542.0,2786966.0,1707519.0,6390.0,WARD
2012-03-01,1582913.0,3232039.0,1717859.0,6378.0,WARD
2012-04-01,1539257.0,3297821.0,1730183.0,5886.0,WARD
2012-05-01,1641071.0,3352082.0,1813182.0,5506.0,WARD
2012-06-01,1565790.0,2861206.0,1645267.0,4758.0,WARD
2012-07-01,1677698.0,3539837.0,1776572.0,4936.0,WARD
2012-08-01,1626162.0,3313822.0,1723177.0,4567.0,WARD
2012-09-01,1664896.0,3397326.0,1654877.0,4770.0,WARD
2012-10-01,1674410.0,3355172.0,1663224.0,5081.0,WARD
2012-11-01,1747727.0,3500827.0,1623133.0,5173.0,WARD
2012-12-01,1744888.0,3537304.0,1651972.0,5536.0,WARD
2013-01-01,1735320.0,3254720.0,1555444.0,5399.0,WARD
2013-02-01,1588333.0,3068348.0,1480120.0,4941.0,WARD
2013-03-01,1804701.0,3545934.0,1523028.0,5509.0,WARD
2013-04-01,1846064.0,3628323.0,1491587.0,4651.0,WARD
2013-05-01,2026985.0,3934202.0,1521829.0,4821.0,WARD
2013-06-01,1883013.0,3697494.0,1516559.0,4228.0,WARD
2013-07-01,1941930.0,3497478.0,1507987.0,4931.0,WARD
2013-08-01,1990755.0,3666584.0,1462787.0,4223.0,WARD
2013-09-01,1917492.0,3732132.0,1279610.0,3875.0,WARD
2013-10-01,2061340.0,3896496.0,1419372.0,4133.0,WARD
2013-11-01,1824802.0,3339093.0,1333600.0,4157.0,WARD
